,0
4720,False
4721,True
4722,False
4723,False
4724,False
4725,False
4726,False
4727,True
4728,False
4729,False
4730,False
4731,False
4732,False
4733,False
4734,False
4735,False
4736,True
4737,False
4738,False
4739,False
4740,True
4741,False
4742,True
4743,False
4744,False
4745,False
4746,True
4747,True
4748,False
4749,False
4750,True
4751,False
4752,False
4753,True
4754,False
4755,False
4756,False
4757,False
4758,True
4759,False
4760,False
4761,True
4762,False
4763,True
4764,False
4765,True
4766,False
4767,False
4768,True
4769,False
4770,False
4771,False
4772,True
4773,False
4774,False
4775,False
4776,True
4777,False
4778,False
4779,False
4780,True
4781,False
4782,True
4783,False
4784,True
4785,False
4786,False
4787,False
4788,False
4789,False
4790,False
4791,False
4792,False
4793,True
4794,False
4795,False
4796,False
4797,True
4798,False
4799,False
4800,False
4801,False
4802,False
4803,False
4804,False
4805,True
4806,True
4807,True
4808,True
4809,False
4810,True
4811,False
4812,True
4813,False
4814,False
4815,False
4816,True
4817,False
4818,False
4819,False
4820,False
4821,False
4822,False
4823,False
4824,False
4825,True
4826,False
4827,True
4828,False
4829,False
4830,False
4831,False
4832,True
4833,True
4834,False
4835,False
4836,True
4837,False
4838,False
4839,False
4840,False
4841,False
4842,False
4843,False
4844,False
4845,False
4846,False
4847,True
4848,False
4849,False
4850,True
4851,False
4852,False
4853,False
4854,False
4855,False
4856,False
4857,False
4858,True
4859,False
4860,False
4861,False
4862,True
4863,False
4864,False
4865,True
4866,False
4867,False
4868,False
4869,False
4870,True
4871,False
4872,True
4873,True
4874,True
4875,True
4876,False
4877,False
4878,True
4879,False
4880,True
4881,False
4882,False
4883,False
4884,False
4885,True
4886,False
4887,False
4888,True
4889,False
4890,False
4891,False
4892,False
4893,False
4894,True
4895,False
4896,False
4897,True
4898,True
4899,False
4900,True
4901,False
4902,False
4903,True
4904,False
4905,True
4906,True
4907,False
4908,True
4909,False
4910,False
4911,False
4912,False
4913,False
4914,True
4915,False
4916,False
4917,False
4918,False
4919,False
4920,False
4921,False
4922,False
4923,True
4924,False
4925,False
4926,False
4927,False
4928,True
4929,False
4930,False
4931,False
4932,True
4933,False
4934,False
4935,True
4936,False
4937,False
4938,False
4939,False
4940,True
4941,True
4942,False
4943,True
4944,True
4945,False
4946,False
4947,True
4948,False
4949,True
4950,True
4951,True
4952,True
4953,True
4954,False
4955,False
4956,False
4957,False
4958,False
4959,False
4960,False
4961,True
4962,False
4963,False
4964,False
4965,False
4966,False
4967,True
4968,False
4969,False
4970,True
4971,False
4972,True
4973,False
4974,True
4975,False
4976,True
4977,False
4978,True
4979,False
4980,False
4981,False
4982,False
4983,True
4984,False
4985,False
4986,False
4987,False
4988,True
4989,False
4990,False
4991,False
4992,False
4993,False
4994,False
4995,False
4996,True
4997,True
4998,False
4999,False
5000,True
5001,False
5002,False
5003,False
5004,False
5005,False
5006,False
5007,True
5008,False
5009,False
5010,False
5011,False
5012,False
5013,True
5014,True
5015,False
5016,False
5017,False
5018,False
5019,False
5020,False
5021,False
5022,False
5023,False
5024,False
5025,False
5026,True
5027,True
5028,False
5029,False
5030,False
5031,True
5032,False
5033,True
5034,False
5035,False
5036,False
5037,False
5038,False
5039,False
5040,False
5041,False
5042,False
5043,False
5044,True
5045,True
5046,False
5047,False
5048,False
5049,True
5050,False
5051,True
5052,False
5053,True
5054,False
5055,False
5056,False
5057,False
5058,True
5059,False
5060,False
5061,False
5062,True
5063,False
5064,False
5065,False
5066,False
5067,False
5068,False
5069,True
5070,False
5071,False
5072,True
5073,True
5074,False
5075,True
5076,False
5077,False
5078,False
5079,False
5080,False
5081,False
5082,False
5083,False
5084,False
5085,True
5086,False
5087,False
5088,True
5089,False
5090,False
5091,False
5092,False
5093,False
5094,False
5095,False
5096,False
5097,False
5098,True
5099,True
5100,False
5101,True
5102,False
5103,False
5104,False
5105,False
5106,False
5107,False
5108,True
5109,False
5110,False
5111,False
5112,False
5113,False
5114,False
5115,False
5116,False
5117,False
5118,False
5119,False
5120,False
5121,True
5122,False
5123,False
5124,False
5125,False
5126,False
5127,False
5128,False
5129,False
5130,False
5131,False
5132,False
5133,False
5134,False
5135,False
5136,False
5137,True
5138,False
5139,False
5140,True
5141,False
5142,False
5143,False
5144,False
5145,False
5146,False
5147,False
5148,False
5149,False
5150,True
5151,False
5152,False
5153,False
5154,False
5155,True
5156,False
5157,False
5158,True
5159,False
5160,True
5161,False
5162,False
5163,False
5164,True
5165,False
5166,True
5167,True
5168,False
5169,True
5170,False
5171,False
5172,True
5173,True
5174,False
5175,True
5176,True
5177,False
5178,False
5179,True
5180,False
5181,False
5182,False
5183,False
5184,True
5185,False
5186,False
5187,False
5188,False
5189,False
5190,False
5191,False
5192,True
5193,False
5194,True
5195,False
5196,True
5197,False
5198,True
5199,False
5200,True
5201,True
5202,True
5203,False
5204,False
5205,False
5206,False
5207,False
5208,False
5209,False
5210,False
5211,True
5212,False
5213,False
5214,False
5215,False
5216,False
5217,False
5218,False
5219,False
5220,True
5221,False
5222,True
5223,False
5224,True
5225,False
5226,False
5227,True
5228,False
5229,False
5230,False
5231,True
5232,False
5233,False
5234,False
5235,False
5236,True
5237,False
5238,True
5239,False
5240,False
5241,False
5242,False
5243,False
5244,False
5245,False
5246,False
5247,False
5248,False
5249,False
5250,False
5251,True
5252,False
5253,False
5254,False
5255,False
5256,False
5257,False
5258,False
5259,False
5260,False
5261,False
5262,False
5263,False
5264,True
5265,False
5266,False
5267,True
5268,False
5269,True
5270,False
5271,False
5272,False
5273,False
5274,True
5275,True
5276,True
5277,False
5278,False
5279,False
5280,False
5281,False
5282,True
5283,False
5284,False
5285,True
5286,False
5287,True
5288,False
5289,False
5290,True
5291,False
5292,False
5293,False
5294,False
5295,False
5296,False
5297,False
5298,False
5299,False
5300,False
5301,True
5302,False
5303,False
5304,False
5305,False
5306,False
5307,False
5308,False
5309,True
5310,False
5311,True
5312,False
5313,False
5314,False
5315,False
5316,False
5317,False
5318,False
5319,False
5320,False
5321,False
5322,False
5323,False
5324,False
5325,False
5326,False
5327,True
5328,False
5329,True
5330,False
5331,False
5332,False
5333,False
5334,False
5335,False
5336,False
5337,True
5338,False
5339,False
5340,False
5341,False
5342,False
5343,False
5344,False
5345,False
5346,False
5347,True
5348,False
5349,True
5350,False
5351,True
5352,False
5353,False
5354,False
5355,False
5356,False
5357,False
5358,True
5359,False
5360,False
5361,False
5362,False
5363,False
5364,False
5365,False
5366,False
5367,False
5368,True
5369,False
5370,True
5371,False
5372,False
5373,False
5374,True
5375,False
5376,False
5377,True
5378,False
5379,False
5380,True
5381,False
5382,False
5383,False
5384,False
5385,True
5386,False
5387,False
5388,True
5389,False
5390,False
5391,False
5392,False
5393,False
5394,False
5395,False
5396,False
5397,True
5398,False
5399,False
5400,True
5401,False
5402,False
5403,False
5404,False
5405,True
5406,True
5407,True
5408,True
5409,False
5410,False
5411,False
5412,False
5413,False
5414,True
5415,False
5416,False
5417,False
5418,True
5419,False
5420,False
5421,False
5422,False
5423,False
5424,False
5425,True
5426,False
5427,False
5428,False
5429,True
5430,False
5431,True
5432,False
5433,False
5434,False
5435,False
5436,True
5437,True
5438,False
5439,False
5440,False
5441,False
5442,False
5443,False
5444,False
5445,False
5446,False
5447,False
5448,False
5449,False
5450,False
5451,False
5452,False
5453,False
5454,False
5455,False
5456,True
5457,True
5458,True
5459,False
5460,False
5461,False
5462,True
5463,False
5464,False
5465,False
5466,False
5467,False
5468,False
5469,False
5470,False
5471,False
5472,False
5473,True
5474,False
5475,False
5476,False
5477,False
5478,True
5479,True
5480,True
5481,False
5482,False
5483,False
5484,False
5485,False
5486,False
5487,True
5488,True
5489,False
5490,True
5491,False
5492,False
5493,False
5494,True
5495,False
5496,False
5497,True
5498,False
5499,False
5500,False
5501,False
5502,False
5503,False
5504,False
5505,False
5506,False
5507,True
5508,False
5509,False
5510,False
5511,False
5512,False
5513,False
5514,True
5515,False
5516,False
5517,False
5518,True
5519,False
5520,False
5521,True
5522,False
5523,True
5524,False
5525,False
5526,False
5527,False
5528,False
5529,False
5530,True
5531,False
5532,True
5533,False
5534,False
5535,False
5536,False
5537,True
5538,True
5539,False
5540,False
5541,False
5542,True
5543,True
5544,False
5545,False
5546,False
5547,True
5548,False
5549,False
5550,False
5551,False
5552,False
5553,False
5554,False
5555,True
5556,False
5557,False
5558,False
5559,False
5560,True
5561,False
5562,False
5563,False
5564,False
5565,False
5566,True
5567,False
5568,True
5569,False
5570,True
5571,False
5572,False
5573,False
5574,True
5575,False
5576,False
5577,False
5578,False
5579,False
5580,True
5581,True
5582,True
5583,False
5584,True
5585,False
5586,False
5587,False
5588,True
5589,True
5590,False
5591,False
5592,False
5593,True
5594,False
5595,True
5596,False
5597,False
5598,False
5599,True
5600,True
5601,True
5602,True
5603,False
5604,False
5605,False
5606,True
5607,False
5608,False
5609,False
5610,True
5611,True
5612,True
5613,False
5614,True
5615,False
5616,False
5617,False
5618,False
5619,False
5620,True
5621,False
5622,False
5623,False
5624,True
5625,True
5626,False
5627,False
5628,True
5629,False
5630,False
5631,False
5632,False
5633,False
5634,True
5635,False
5636,False
5637,False
5638,False
5639,True
5640,False
5641,False
5642,False
5643,True
5644,False
5645,False
5646,False
5647,False
5648,False
5649,True
5650,False
5651,True
5652,False
5653,False
5654,False
5655,False
5656,False
5657,True
5658,True
5659,False
5660,True
5661,False
5662,False
5663,True
5664,False
5665,False
5666,True
5667,False
5668,True
5669,True
5670,False
5671,False
5672,True
5673,False
5674,True
5675,False
5676,False
5677,False
5678,False
5679,False
5680,False
5681,False
5682,True
5683,False
5684,False
5685,True
5686,False
5687,False
5688,True
5689,False
5690,False
5691,False
5692,False
5693,False
5694,True
5695,False
5696,True
5697,False
5698,False
5699,False
5700,False
5701,False
5702,True
5703,True
5704,False
5705,False
5706,False
5707,False
5708,True
5709,True
5710,True
5711,True
5712,True
5713,True
5714,False
5715,False
5716,False
5717,True
5718,False
5719,False
5720,False
5721,False
5722,False
5723,False
5724,False
5725,False
5726,False
5727,True
5728,True
5729,False
5730,False
5731,False
5732,False
5733,False
5734,False
5735,False
5736,False
5737,False
5738,False
5739,False
5740,False
5741,False
5742,False
5743,False
5744,False
5745,False
5746,False
5747,True
5748,True
5749,False
5750,True
5751,False
5752,False
5753,False
5754,True
5755,True
5756,True
5757,True
5758,False
5759,False
5760,False
5761,False
5762,False
5763,False
5764,True
5765,False
5766,False
5767,True
5768,False
5769,False
5770,False
5771,True
5772,False
5773,False
5774,False
5775,False
5776,False
5777,False
5778,False
5779,False
5780,False
5781,False
5782,False
5783,False
5784,False
5785,False
5786,False
5787,False
5788,False
5789,False
5790,False
5791,True
5792,True
5793,True
5794,True
5795,False
5796,True
5797,False
5798,True
5799,False
5800,False
5801,False
5802,False
5803,False
5804,False
5805,False
5806,False
5807,False
5808,False
5809,False
5810,False
5811,False
5812,False
5813,True
5814,False
5815,False
5816,False
5817,True
5818,False
5819,False
5820,False
5821,True
5822,True
5823,False
5824,False
5825,False
5826,False
5827,False
5828,False
5829,False
5830,False
5831,True
5832,False
5833,False
5834,False
5835,False
5836,True
5837,False
5838,False
5839,True
5840,False
5841,False
5842,False
5843,False
5844,False
5845,False
5846,False
5847,False
5848,True
5849,False
5850,False
5851,False
5852,False
5853,False
5854,False
5855,False
5856,False
5857,True
5858,False
5859,False
5860,False
5861,False
5862,False
5863,False
5864,False
5865,False
5866,False
5867,True
5868,False
5869,False
5870,False
5871,True
5872,False
5873,False
5874,False
5875,True
5876,True
5877,False
5878,False
5879,False
5880,False
5881,False
5882,True
5883,False
5884,False
5885,False
5886,False
5887,False
5888,False
5889,True
5890,False
5891,False
5892,False
5893,False
5894,False
5895,False
5896,False
5897,False
5898,True
5899,False
5900,False
5901,False
5902,False
5903,False
5904,False
5905,False
5906,False
5907,False
5908,False
5909,True
5910,False
5911,False
5912,False
5913,False
5914,False
5915,False
5916,False
5917,True
5918,False
5919,True
5920,False
5921,False
5922,False
5923,False
5924,False
5925,True
5926,False
5927,False
5928,False
5929,True
5930,False
5931,True
5932,False
5933,False
5934,False
5935,False
5936,True
5937,True
5938,False
5939,False
5940,True
5941,True
5942,False
5943,True
5944,True
5945,False
5946,False
5947,False
5948,True
5949,False
5950,False
5951,False
5952,False
5953,False
5954,False
5955,True
5956,False
5957,False
5958,False
5959,False
5960,False
5961,False
5962,False
5963,False
5964,False
5965,True
5966,False
5967,False
5968,True
5969,False
5970,True
5971,False
5972,False
5973,False
5974,False
5975,False
5976,False
5977,True
5978,False
5979,True
5980,True
5981,False
5982,False
5983,False
5984,False
5985,True
5986,False
5987,False
5988,False
5989,False
5990,False
5991,False
5992,False
5993,False
5994,False
5995,False
5996,False
5997,True
5998,False
5999,False
6000,False
6001,False
6002,True
6003,False
6004,True
6005,True
6006,False
6007,True
6008,True
6009,False
6010,True
6011,True
6012,False
6013,False
6014,False
6015,False
6016,True
6017,True
6018,False
6019,False
6020,True
6021,False
6022,False
6023,False
6024,True
6025,True
6026,False
6027,False
6028,False
6029,False
6030,True
6031,False
6032,True
6033,False
6034,False
6035,True
6036,True
6037,False
6038,False
6039,False
6040,False
6041,False
6042,True
6043,False
6044,False
6045,True
6046,False
6047,False
6048,False
6049,False
6050,False
6051,False
6052,False
6053,False
6054,False
6055,False
6056,False
6057,False
6058,False
6059,False
6060,False
6061,False
6062,False
6063,False
6064,False
6065,False
6066,True
6067,False
6068,False
6069,False
6070,False
6071,False
6072,False
6073,False
6074,False
6075,False
6076,False
6077,False
6078,False
6079,False
6080,False
6081,False
6082,True
6083,False
6084,True
6085,False
6086,False
6087,False
6088,False
6089,False
6090,False
6091,False
6092,False
6093,False
6094,False
6095,False
6096,False
6097,False
6098,False
6099,False
6100,False
6101,True
6102,False
6103,False
6104,False
6105,True
6106,False
6107,False
6108,False
6109,False
6110,False
6111,True
6112,True
6113,False
6114,False
6115,True
6116,True
6117,False
6118,False
6119,False
6120,True
6121,True
6122,False
6123,False
6124,True
6125,False
6126,False
6127,False
6128,False
6129,False
6130,False
6131,False
6132,False
6133,False
6134,False
6135,True
6136,False
6137,True
6138,False
6139,False
6140,False
6141,False
6142,False
6143,True
6144,False
6145,False
6146,False
6147,True
6148,False
6149,True
6150,False
6151,False
6152,False
6153,False
6154,False
6155,False
6156,False
6157,False
6158,False
6159,False
6160,False
6161,False
6162,False
6163,False
6164,False
6165,False
6166,False
6167,False
6168,False
6169,False
6170,True
6171,False
6172,False
6173,True
6174,False
6175,False
6176,False
6177,True
6178,False
6179,True
6180,False
6181,True
6182,False
6183,False
6184,True
6185,False
6186,True
6187,False
6188,False
6189,False
6190,False
6191,False
6192,True
6193,False
6194,False
6195,False
6196,True
6197,True
6198,False
6199,True
6200,True
6201,False
6202,False
6203,False
6204,False
6205,True
6206,False
6207,False
6208,True
6209,False
6210,False
6211,False
6212,True
6213,True
6214,False
6215,False
6216,True
6217,True
6218,False
6219,False
6220,True
6221,False
6222,False
6223,False
6224,True
6225,True
6226,False
6227,True
6228,False
6229,False
6230,False
6231,False
6232,False
6233,True
6234,False
6235,False
6236,True
6237,False
6238,False
6239,False
6240,False
6241,False
6242,False
6243,False
6244,False
6245,True
6246,False
6247,False
6248,False
6249,False
6250,True
6251,False
6252,False
6253,False
6254,False
6255,False
6256,True
6257,False
6258,False
6259,False
6260,False
6261,False
6262,False
6263,False
6264,True
6265,False
6266,False
6267,False
6268,False
6269,False
6270,False
6271,False
6272,False
6273,False
6274,False
6275,False
6276,False
6277,False
6278,False
6279,False
6280,False
6281,True
6282,False
6283,False
6284,False
6285,False
6286,False
6287,False
6288,False
6289,True
6290,False
6291,True
6292,False
6293,False
6294,False
6295,True
6296,False
6297,False
6298,False
6299,True
6300,False
6301,False
6302,False
6303,True
6304,True
6305,False
6306,False
6307,False
6308,False
6309,False
6310,True
6311,False
6312,False
6313,True
6314,False
6315,False
6316,False
6317,False
6318,False
6319,False
6320,False
6321,False
6322,False
6323,False
6324,True
6325,True
6326,False
6327,False
6328,False
6329,False
6330,True
6331,True
6332,True
6333,False
6334,True
6335,False
6336,False
6337,True
6338,False
6339,False
6340,False
6341,False
6342,False
6343,False
6344,True
6345,False
6346,False
6347,False
6348,False
6349,True
6350,False
6351,False
6352,True
6353,False
6354,False
6355,False
6356,False
6357,False
6358,False
6359,True
6360,False
6361,False
6362,False
6363,False
6364,False
6365,False
6366,False
6367,False
6368,False
6369,True
6370,False
6371,False
6372,False
6373,True
6374,False
6375,False
6376,False
6377,False
6378,True
6379,True
6380,False
6381,False
6382,True
6383,True
6384,True
6385,False
6386,False
6387,False
6388,False
6389,False
6390,False
6391,True
6392,True
6393,False
6394,False
6395,False
6396,False
6397,False
6398,False
6399,False
6400,False
6401,False
6402,False
6403,False
6404,False
6405,False
6406,True
6407,False
6408,False
6409,False
6410,False
6411,False
6412,False
6413,False
6414,True
6415,True
6416,True
6417,False
6418,False
6419,True
6420,True
6421,False
6422,False
6423,False
6424,False
6425,False
6426,True
6427,False
6428,False
6429,True
6430,False
6431,False
6432,False
6433,False
6434,False
6435,False
6436,False
6437,False
6438,False
6439,False
6440,False
6441,False
6442,True
6443,False
6444,False
6445,False
6446,False
6447,False
6448,False
6449,False
6450,False
6451,False
6452,False
6453,True
6454,False
6455,True
6456,False
6457,True
6458,False
6459,False
6460,False
6461,False
6462,False
6463,False
6464,False
6465,True
6466,False
6467,False
6468,True
6469,False
6470,False
6471,False
6472,False
6473,False
6474,False
6475,True
6476,False
6477,False
6478,True
6479,False
6480,False
6481,False
6482,True
6483,True
6484,True
6485,True
6486,False
6487,True
6488,False
6489,False
6490,False
6491,False
6492,True
6493,False
6494,False
6495,False
6496,False
6497,False
6498,False
6499,True
6500,True
6501,False
6502,False
6503,False
6504,False
6505,False
6506,False
6507,False
6508,False
6509,False
6510,False
6511,False
6512,True
6513,True
6514,False
6515,False
6516,False
6517,False
6518,False
6519,True
6520,False
6521,False
6522,False
6523,False
6524,True
6525,False
6526,False
6527,False
6528,True
6529,False
6530,True
6531,False
6532,False
6533,True
6534,False
6535,True
6536,False
6537,True
6538,False
6539,False
6540,False
6541,False
6542,False
6543,False
6544,False
6545,False
6546,True
6547,True
6548,True
6549,False
6550,False
6551,False
6552,False
6553,False
6554,False
6555,True
6556,True
6557,False
6558,False
6559,False
6560,False
6561,True
6562,False
6563,True
6564,False
6565,False
6566,False
6567,False
6568,False
6569,True
6570,False
6571,False
6572,False
6573,True
6574,True
6575,False
6576,True
6577,False
6578,False
6579,False
6580,True
6581,True
6582,False
6583,False
6584,False
6585,False
6586,False
6587,False
6588,False
6589,False
6590,True
6591,False
6592,False
6593,False
6594,False
6595,True
6596,False
6597,False
6598,True
6599,True
6600,False
6601,False
6602,False
6603,True
6604,False
6605,False
6606,True
6607,False
6608,True
6609,True
6610,False
6611,False
6612,False
6613,False
6614,True
6615,False
6616,False
6617,False
6618,False
6619,False
6620,False
6621,True
6622,False
6623,False
6624,False
6625,True
6626,False
6627,False
6628,False
6629,False
6630,False
6631,False
6632,False
6633,True
6634,False
6635,False
6636,False
6637,True
6638,False
6639,True
6640,False
6641,False
6642,False
6643,False
6644,False
6645,False
6646,False
6647,False
6648,True
6649,True
6650,False
6651,False
6652,True
6653,False
6654,False
6655,True
6656,False
6657,False
6658,True
6659,False
6660,True
6661,True
6662,False
6663,False
6664,True
6665,True
6666,False
6667,False
6668,False
6669,True
6670,False
6671,False
6672,False
6673,False
6674,False
6675,True
6676,False
6677,True
6678,False
6679,False
6680,False
6681,False
6682,False
6683,False
6684,False
6685,False
6686,True
6687,False
6688,False
6689,True
6690,False
6691,False
6692,False
6693,False
6694,False
6695,False
6696,False
6697,True
6698,False
6699,False
6700,False
6701,False
6702,False
6703,True
6704,False
6705,False
6706,False
6707,False
6708,True
6709,False
6710,False
6711,False
6712,False
6713,True
6714,True
6715,False
6716,True
6717,False
6718,False
6719,False
6720,False
6721,False
6722,False
6723,False
6724,False
6725,False
6726,False
6727,True
6728,True
6729,False
6730,False
6731,False
6732,False
6733,False
6734,False
6735,True
6736,False
6737,False
6738,False
6739,False
6740,False
6741,False
6742,False
6743,False
6744,False
6745,False
6746,True
6747,False
6748,False
6749,False
6750,False
6751,True
6752,False
6753,False
6754,False
6755,False
6756,False
6757,False
6758,True
6759,False
6760,False
6761,False
6762,False
6763,True
6764,True
6765,True
6766,False
6767,False
6768,False
6769,True
6770,False
6771,False
6772,False
6773,False
6774,False
6775,False
6776,False
6777,False
6778,False
6779,False
6780,False
6781,False
6782,False
6783,False
6784,False
6785,True
6786,False
6787,True
6788,False
6789,False
6790,False
6791,False
6792,True
6793,False
6794,False
6795,False
6796,False
6797,True
6798,False
6799,False
6800,False
6801,False
6802,False
6803,True
6804,True
6805,False
6806,False
6807,False
6808,False
6809,False
6810,False
6811,False
6812,False
6813,False
6814,True
6815,False
6816,True
6817,False
6818,False
6819,False
6820,False
6821,False
6822,False
6823,True
6824,False
6825,False
6826,False
6827,False
6828,False
6829,False
6830,False
6831,False
6832,False
6833,True
6834,True
6835,False
6836,False
6837,False
6838,False
6839,False
6840,False
6841,False
6842,False
6843,True
6844,True
6845,False
6846,False
6847,False
6848,False
6849,True
6850,True
6851,False
6852,False
6853,False
6854,False
6855,False
6856,False
6857,False
6858,False
6859,False
6860,False
6861,False
6862,True
6863,False
6864,False
6865,False
6866,False
6867,False
6868,False
6869,True
6870,True
6871,False
6872,False
6873,False
6874,False
6875,False
6876,True
6877,False
6878,False
6879,True
6880,True
6881,False
6882,False
6883,False
6884,False
6885,False
6886,False
6887,False
6888,False
6889,False
6890,True
6891,False
6892,False
6893,False
6894,False
6895,False
6896,False
6897,True
6898,False
6899,False
6900,True
6901,False
6902,False
6903,False
6904,True
6905,False
6906,True
6907,False
6908,False
6909,False
6910,False
6911,True
6912,False
6913,False
6914,False
6915,False
6916,False
6917,False
6918,False
6919,False
6920,False
6921,False
6922,False
6923,False
6924,True
6925,True
6926,False
6927,False
6928,False
6929,False
6930,False
6931,False
6932,False
6933,False
6934,True
6935,True
6936,False
6937,False
6938,False
6939,False
6940,False
6941,True
6942,True
6943,False
6944,False
6945,False
6946,False
6947,False
6948,True
6949,False
6950,False
6951,False
6952,False
6953,False
6954,True
6955,False
6956,False
6957,True
6958,False
6959,False
6960,True
6961,False
6962,True
6963,False
6964,False
6965,False
6966,False
6967,False
6968,False
6969,False
6970,False
6971,True
6972,False
6973,True
6974,False
6975,False
6976,False
6977,False
6978,False
6979,False
6980,False
6981,False
6982,False
6983,False
6984,False
6985,True
6986,True
6987,False
6988,True
6989,False
6990,False
6991,True
6992,True
6993,False
6994,True
6995,False
6996,False
6997,False
6998,False
6999,False
7000,True
7001,False
7002,False
7003,False
7004,False
7005,False
7006,True
7007,False
7008,False
7009,False
7010,False
7011,False
7012,True
7013,False
7014,False
7015,False
7016,False
7017,False
7018,True
7019,False
7020,False
7021,True
7022,False
7023,True
7024,False
7025,False
7026,False
7027,False
7028,False
7029,True
7030,False
7031,True
7032,False
7033,True
7034,True
7035,True
7036,False
7037,False
7038,False
7039,False
7040,False
7041,False
7042,False
7043,True
7044,False
7045,False
7046,False
7047,True
7048,False
7049,False
7050,False
7051,True
7052,False
7053,False
7054,False
7055,False
7056,False
7057,False
7058,True
7059,False
7060,True
7061,False
7062,False
7063,False
7064,True
7065,False
7066,False
7067,False
7068,False
7069,False
7070,False
7071,True
7072,False
7073,True
7074,False
7075,False
7076,False
7077,False
7078,False
7079,True
7080,False
7081,False
7082,True
7083,True
7084,True
7085,True
7086,False
7087,True
7088,False
7089,False
7090,True
7091,False
7092,False
7093,True
7094,False
7095,False
7096,False
7097,False
7098,False
7099,False
7100,True
7101,False
7102,False
7103,True
7104,True
7105,False
7106,False
7107,False
7108,False
7109,False
7110,True
7111,False
7112,False
7113,False
7114,False
7115,False
7116,False
7117,True
7118,False
7119,False
7120,True
7121,False
7122,False
7123,True
7124,False
7125,False
7126,False
7127,False
7128,False
7129,False
7130,False
7131,True
7132,False
7133,False
7134,True
7135,False
7136,False
7137,False
7138,True
7139,False
7140,True
7141,False
7142,False
7143,True
7144,False
7145,False
7146,False
7147,True
7148,False
7149,False
7150,False
7151,False
7152,False
7153,False
7154,False
7155,True
7156,True
7157,False
7158,False
7159,False
7160,False
7161,False
7162,False
7163,True
7164,False
7165,False
7166,False
7167,False
7168,False
7169,False
7170,False
7171,False
7172,False
7173,False
7174,False
7175,False
7176,False
7177,True
7178,False
7179,False
7180,False
7181,False
7182,False
7183,False
7184,True
7185,False
7186,False
7187,False
7188,False
7189,False
7190,False
7191,False
7192,False
7193,False
7194,True
7195,False
7196,False
7197,False
7198,False
7199,True
7200,False
7201,False
7202,True
7203,True
7204,False
7205,True
7206,False
7207,True
7208,True
7209,False
7210,False
7211,False
7212,False
7213,False
7214,True
7215,True
7216,False
7217,False
7218,False
7219,False
7220,False
7221,False
7222,True
7223,False
7224,False
7225,False
7226,False
7227,False
7228,False
7229,False
7230,False
7231,False
7232,False
7233,False
7234,False
7235,False
7236,False
7237,False
7238,False
7239,False
7240,False
7241,False
7242,False
7243,False
7244,False
7245,False
7246,False
7247,False
7248,False
7249,True
7250,False
7251,False
7252,False
7253,True
7254,False
7255,False
7256,False
7257,False
7258,True
7259,False
7260,False
7261,True
7262,False
7263,False
7264,False
7265,True
7266,True
7267,False
7268,True
7269,True
7270,False
7271,True
7272,True
7273,False
7274,False
7275,True
7276,False
7277,False
7278,False
7279,False
7280,False
7281,False
7282,False
7283,False
7284,False
7285,True
7286,True
7287,True
7288,False
7289,False
7290,True
7291,False
7292,False
7293,False
7294,True
7295,False
7296,True
7297,False
7298,False
7299,True
7300,False
7301,False
7302,False
7303,False
7304,False
7305,True
7306,False
7307,False
7308,False
7309,True
7310,False
7311,False
7312,False
7313,False
7314,False
7315,False
7316,False
7317,True
7318,False
7319,False
7320,False
7321,False
7322,False
7323,False
7324,False
7325,False
7326,False
7327,True
7328,False
7329,False
7330,False
7331,False
7332,False
7333,False
7334,False
7335,False
7336,True
7337,True
7338,False
7339,True
7340,False
7341,False
7342,True
7343,True
7344,False
7345,False
7346,False
7347,True
7348,False
7349,False
7350,False
7351,True
7352,False
7353,True
7354,False
7355,True
7356,False
7357,False
7358,False
7359,True
7360,False
7361,False
7362,True
7363,False
7364,False
7365,False
7366,False
7367,True
7368,False
7369,False
7370,False
7371,True
7372,False
7373,False
7374,False
7375,False
7376,True
7377,True
7378,False
7379,False
7380,True
7381,False
7382,False
7383,True
7384,False
7385,True
7386,False
7387,False
7388,False
7389,False
7390,False
7391,False
7392,False
7393,True
7394,False
7395,False
7396,False
7397,False
7398,False
7399,False
7400,False
7401,False
7402,False
7403,True
7404,True
7405,False
7406,False
7407,False
7408,False
7409,True
7410,False
7411,False
7412,False
7413,True
7414,False
7415,False
7416,True
7417,False
7418,True
7419,False
7420,True
7421,False
7422,False
7423,True
7424,False
7425,False
7426,False
7427,False
7428,False
7429,False
7430,False
7431,False
7432,True
7433,False
7434,False
7435,False
7436,False
7437,False
7438,True
7439,False
7440,False
7441,True
7442,False
7443,False
7444,False
7445,False
7446,False
7447,False
7448,False
7449,False
7450,True
7451,False
7452,False
7453,False
7454,False
7455,False
7456,True
7457,False
7458,False
7459,False
7460,True
7461,False
7462,False
7463,False
7464,True
7465,True
7466,False
7467,True
7468,False
7469,False
7470,False
7471,False
7472,False
7473,False
7474,False
7475,False
7476,True
7477,False
7478,False
7479,False
7480,False
7481,False
7482,False
7483,False
7484,False
7485,True
7486,False
7487,False
7488,False
7489,False
7490,False
7491,False
7492,True
7493,False
7494,True
7495,False
7496,False
7497,True
7498,True
7499,True
7500,False
7501,False
7502,False
7503,True
7504,False
7505,False
7506,False
7507,False
7508,False
7509,False
7510,False
7511,False
7512,False
7513,True
7514,False
7515,False
7516,False
7517,True
7518,False
