x,y
-3.61229503426,20.2722456383
-3.61223273829,20.8502448654
-3.61186533496,21.6286198905
-3.61178076692,22.5812605951
-3.61166233079,20.7716418131
-3.61160891212,20.0198545252
-3.61131216831,18.6319062244
-3.61100946415,18.1290602021
-3.61095565653,18.479622135
-3.61085287899,21.3441743058
-3.61076928098,17.6969857261
-3.6104022696,21.6108896901
-3.61038767812,19.2866733866
-3.61009075346,17.8907858287
-3.610005464,22.5692207836
-3.60960718456,20.86868887
-3.6093046095,22.8453963933
-3.60930422131,23.3383227853
-3.6089601114,21.5571412087
-3.60876492285,20.3939186415
-3.60870246857,18.7348745616
-3.60834679846,18.3048422826
-3.6083352295,23.3911534679
-3.60828192729,18.0194227267
-3.60816483247,19.2996914924
-3.60810047919,20.3080902297
-3.60803341998,22.8842304003
-3.60781343746,22.1496408184
-3.60756396617,23.560995667
-3.60755817894,21.0683911545
-3.60741509918,22.4608742606
-3.60687547038,20.9233414732
-3.60674984818,20.5004441046
-3.60629199202,23.0067877892
-3.60613308381,23.0718753027
-3.60595038694,20.4565407907
-3.60558328102,19.5761143519
-3.60539376182,24.5788051104
-3.60523210164,20.3695972256
-3.6047670727,19.4793397167
-3.60452500156,20.3855715297
-3.60442438303,22.0225648536
-3.60434326311,20.6145093389
-3.60424871004,21.6235624905
-3.60423872409,21.6689663549
-3.60413615046,22.8226336593
-3.60411270292,26.5360328837
-3.60410699359,22.4271757617
-3.60400748316,18.8632224077
-3.6037691022,17.1113578034
-3.60348150946,20.0360673615
-3.60326455028,24.0841446208
-3.60294385738,19.7224126441
-3.60285456269,17.9848309528
-3.60282375837,19.8688610843
-3.60265593588,19.6596709563
-3.60253731476,20.8512036896
-3.60200822433,16.2735632366
-3.60197207336,20.8200065903
-3.60168219051,20.4118783497
-3.60162587991,19.3866972004
-3.60120219662,21.2835727087
-3.60079977775,19.4609155758
-3.60073039207,20.9981107429
-3.60057344467,18.5460295646
-3.60044211439,16.2434954802
-3.60033813982,22.396945897
-3.60010537879,21.5416082171
-3.60008835123,21.395393796
-3.60004128527,18.690064077
-3.59999359962,21.6221700791
-3.59997923437,23.9979641022
-3.59978739542,22.3746942864
-3.59969829774,20.9968340318
-3.59943558239,23.0422774938
-3.59920115824,23.6168703146
-3.59894842236,19.6056833069
-3.5987241633,18.7704108885
-3.59850140434,22.0294119556
-3.59816195575,25.2407914473
-3.59815974721,23.8831314608
-3.59807409899,18.6093560355
-3.59769919158,18.9177209895
-3.59734833172,18.3531248606
-3.59730473587,22.3122287281
-3.59715655032,24.6412968672
-3.59706089389,20.9786511609
-3.59675154713,17.2444242979
-3.59674745062,19.7261182535
-3.59669980402,24.7455910596
-3.59660612694,16.1277496152
-3.59617484616,18.0083319752
-3.59591041502,20.3013872282
-3.59537850198,19.804032035
-3.59530066564,22.0301904607
-3.59489865498,21.4151792517
-3.59488227839,24.4105330418
-3.59478576421,20.3053269528
-3.59467242277,20.0874182721
-3.59432273022,18.0728035947
-3.59416411814,22.418469279
-3.59395326872,21.4090511402
-3.59317155537,19.9491509696
-3.59310320359,18.9371400038
-3.59303642973,23.7276461617
-3.59302634355,22.9626541357
-3.59239671024,20.5473657823
-3.59226389164,22.9743007767
-3.59209781498,20.051492644
-3.59184860921,19.3309230175
-3.59174580575,19.38406469
-3.59169558292,22.0447499761
-3.59100879415,19.5476236409
-3.59088947525,21.8687457991
-3.59087549424,15.4856292387
-3.59066481084,23.127462424
-3.59046898849,21.4935933729
-3.59041910304,20.8600548282
-3.59038221226,22.6607768542
-3.59036272806,20.2849379506
-3.59028967023,22.9980756213
-3.58987279565,20.4945680081
-3.58979098359,21.8511820239
-3.58965291129,20.3773673538
-3.58963763682,21.3389378335
-3.58955307318,19.9427207855
-3.5893783971,20.9431672788
-3.58924079554,16.0773483558
-3.58894890314,21.753585886
-3.58865848666,21.9457764057
-3.588389676,21.8836426778
-3.58780328686,19.1557624003
-3.58774668047,18.6281295082
-3.587511292,19.1308873167
-3.58718448336,16.6491718973
-3.58718235924,18.5609399679
-3.58712769425,21.2049192348
-3.58692123038,22.3181042058
-3.58679337694,21.2919660895
-3.58669652883,20.1987548723
-3.58652794414,22.3968379162
-3.58628193934,19.3801749582
-3.58611904865,20.1446557087
-3.58595498249,19.8963686351
-3.58539383009,24.3669867027
-3.58519133494,22.21997378
-3.58514643714,19.7807249774
-3.58487784956,19.7357814118
-3.58457553858,20.8108804509
-3.58415973997,17.8329940897
-3.58353851785,22.5621012275
-3.58339644768,19.8050206347
-3.58264620495,22.0483058772
-3.58260009115,18.9610379964
-3.58259286819,20.1091648514
-3.58242568148,23.3503936915
-3.58210731976,23.6855983144
-3.58172687276,18.8816432377
-3.58159731171,14.8222705686
-3.58138542663,19.6443767485
-3.58129988565,21.1400116323
-3.58112669737,17.7841810057
-3.58101762091,22.6156311521
-3.5809502583,18.0058461741
-3.58085011225,19.1751788043
-3.58082070314,21.1052564526
-3.5807037422,20.539185343
-3.58043190507,21.8913791531
-3.58032173551,21.8388111019
-3.57994908268,20.3395169896
-3.57972199363,17.4810025724
-3.57961023145,19.5923446315
-3.57953126823,18.2732366682
-3.57941166476,26.1479562972
-3.57903622518,21.329327759
-3.57896185308,19.1305268194
-3.57890388733,19.6930035835
-3.57887718614,21.4023762185
-3.57872490802,21.4586156641
-3.57872365382,19.6103792907
-3.57868975923,23.2223892332
-3.57845851925,22.0812577951
-3.57808685613,19.6452285043
-3.57800232554,21.8415272696
-3.57789133867,21.7998043094
-3.57765111026,22.8474566292
-3.57749089428,19.5575597391
-3.57741451659,21.0456452408
-3.57740447548,20.4295775453
-3.57716213282,18.0536803265
-3.57711987657,20.2981750619
-3.57674211876,20.03890956
-3.57669270741,20.6729336479
-3.57666164614,18.2048022613
-3.57657090417,18.737416469
-3.5764847742,23.0090015766
-3.5759725559,21.74803102
-3.57581143888,18.5389686149
-3.57580478647,21.6924741429
-3.57567987499,20.8754519688
-3.57567487369,20.8882571318
-3.57567007958,18.3619792842
-3.57544422422,19.0044853627
-3.57480523974,20.9171176213
-3.57430213223,22.1666549991
-3.57394066552,19.2908950611
-3.57386518146,20.6409333975
-3.57361762705,21.3622835798
-3.57352521589,22.4169992569
-3.57313643603,18.4124493066
-3.57290709942,23.0705506129
-3.57240483134,20.6253217183
-3.5720870288,21.6902039916
-3.57120128677,20.0078216
-3.57101528401,22.2470885116
-3.57099372173,22.2988699591
-3.57059978737,19.2855216453
-3.57027277586,20.4471481042
-3.57015476795,20.2219645191
-3.56970366509,17.6356100666
-3.56969328027,21.2809355306
-3.56966555267,19.5026088124
-3.56938733175,18.6672690432
-3.56934132524,20.7640572479
-3.56925629796,19.9271656188
-3.56899499762,24.7228893838
-3.56863279735,24.3586396946
-3.56862616047,19.925767654
-3.56856902968,19.4763304207
-3.56845989798,20.7783696751
-3.56815034342,22.4699794846
-3.56790295924,19.918432568
-3.56763360385,21.1294203361
-3.56702079717,20.8900593097
-3.56674230053,20.4527381873
-3.56584175598,20.3388570866
-3.56546981413,19.0749487262
-3.5653722625,24.1993499972
-3.56502139774,18.3284963535
-3.56473989019,17.7519070524
-3.56467867306,18.8001935495
-3.5644554773,17.8593266691
-3.56444723707,20.9194557909
-3.56434075173,18.2431436052
-3.56383065416,17.8729637656
-3.56378712505,19.0033504153
-3.56352616995,21.8859951904
-3.56334097875,21.8326456945
-3.56317197821,21.7053149351
-3.56309528894,20.6293595463
-3.5628981228,23.6820752196
-3.5625401574,19.8491092916
-3.56252014725,17.4729343346
-3.56234207759,23.2627735505
-3.56219954246,22.0200302465
-3.56179038425,21.0712727403
-3.56157571187,26.3299088205
-3.56118911607,20.8898794373
-3.56116388319,21.8141268799
-3.56111723961,20.2660424157
-3.56104938799,21.5536281981
-3.5609424843,16.6473735786
-3.56082100082,22.2369768393
-3.56080817832,18.7835363952
-3.56055630973,17.6703742119
-3.56042005958,20.9367628653
-3.56039739757,20.5443843304
-3.56033580894,21.9204115772
-3.55967241045,19.1466364523
-3.55868954101,24.3863062331
-3.55850920152,19.5342130854
-3.55836956271,22.3597789616
-3.55825720327,19.1935918372
-3.55816484089,18.7072023263
-3.55801659967,20.2167587265
-3.55796736763,16.4024598626
-3.55781180218,21.2766277249
-3.55748919457,20.2357623676
-3.55739173154,19.9609912614
-3.5573222574,20.8244930379
-3.5570026536,21.4278133551
-3.55698629226,18.6556533805
-3.55690583575,20.5758036293
-3.55668920759,21.488320364
-3.55644762766,17.7652620362
-3.55621889329,19.6139794963
-3.55621689371,23.4186290344
-3.55573135742,19.2367274745
-3.55548923968,21.9762083049
-3.55546209903,20.012505721
-3.55545531501,24.0019478797
-3.55538252226,19.3900006838
-3.55536018508,19.4806540248
-3.55476669911,20.0707398841
-3.5546382255,23.4391544575
-3.55460443085,17.9153823711
-3.55457409938,18.9432348445
-3.5545426784,20.9853130469
-3.55430817543,19.4806827069
-3.55407742099,22.64433529
-3.55385413825,18.7456331657
-3.5537619181,21.2603460884
-3.55326946412,19.9849905138
-3.55324098557,19.4284016036
-3.55315170335,20.2464724391
-3.55299556546,20.5242754319
-3.55296701325,22.3723971208
-3.55274826198,21.6364093161
-3.55240713852,19.4785514395
-3.55239233027,20.2527534142
-3.55224743585,19.8941605877
-3.55207584647,19.7530265796
-3.55199513869,21.8616926127
-3.55191469225,20.6212037093
-3.55185131708,20.952182237
-3.55175061598,20.571129158
-3.55168881473,22.1530178852
-3.55158843433,22.569727295
-3.55124031748,21.0600550975
-3.55121324001,18.2739647056
-3.55114337898,23.8979162843
-3.55025134934,20.1561102776
-3.55021733679,20.7879467823
-3.54989207498,19.6129573474
-3.54976698627,19.5347792334
-3.549522438,22.2777079174
-3.54947254444,23.0591717217
-3.54945377935,22.3427823228
-3.54939435726,19.2343545299
-3.54923701354,18.8631435109
-3.54898169714,21.6891924316
-3.54872927421,19.608734988
-3.54837947643,23.863389526
-3.54789732435,20.8851719899
-3.54743210144,17.011920889
-3.54730708536,20.7787636842
-3.54687454904,18.2673750013
-3.54671748278,17.8960157632
-3.54649653913,19.2993042553
-3.54647393527,21.6812266302
-3.54645974988,17.5073111241
-3.54641367292,16.3766142421
-3.5462545612,19.9944257077
-3.54591263678,21.354847582
-3.54568974356,22.1798356876
-3.5453428594,22.4118475206
-3.54525894252,19.5558815949
-3.54480693133,21.2051216142
-3.54475355839,21.733733424
-3.54457362901,20.4549195203
-3.54429874881,19.1157949894
-3.54345622569,20.716399322
-3.54263801524,18.4830086576
-3.54235341585,17.8980094548
-3.54226569323,21.1158831924
-3.54223276675,18.6698307342
-3.54216454107,22.2047460365
-3.54173690664,19.4573524412
-3.54169781145,21.0936016107
-3.54166428505,18.2295660351
-3.54149788762,22.92906453
-3.54122458865,21.3614999354
-3.54099211039,21.6334844422
-3.54066673234,20.8726009851
-3.54045047622,20.2364700054
-3.5402470114,19.4391489286
-3.53992772203,22.0873865316
-3.53978652652,23.1614033874
-3.53963977004,23.0649813195
-3.53931482885,22.7547501726
-3.53882359472,23.2813562152
-3.53855786537,20.7507287238
-3.53839200936,22.5885549911
-3.53806501535,19.3800518855
-3.53805885752,14.1491305729
-3.53790255887,13.8133770748
-3.53786281826,16.8714265891
-3.53775351766,19.4769861539
-3.53754430081,25.0232657314
-3.53734431898,18.637199855
-3.53733819134,21.7167839185
-3.53730903023,20.5858218527
-3.53705101857,20.025146971
-3.5369558742,23.6783213906
-3.53691558335,23.9510725798
-3.53678133125,16.349101409
-3.53637058145,22.8509670648
-3.53634826148,20.5783205322
-3.53622855066,20.0738492001
-3.53545281943,16.960133613
-3.53544965961,20.5105160976
-3.53542299053,19.7277608454
-3.53511452192,15.676066971
-3.53508724356,20.3251446822
-3.53504939448,20.8920780254
-3.53466528417,18.9126386397
-3.53466277763,19.2589716747
-3.53435587713,27.136560707
-3.53416385665,21.0862918912
-3.53404884222,16.5727485472
-3.53397713687,20.2799941086
-3.53383048818,23.4984162645
-3.53372893176,19.5119088144
-3.53328704972,19.4082434491
-3.53315368818,22.0001834152
-3.53296645472,19.431857171
-3.53287025066,21.614734521
-3.53264459812,20.4411136115
-3.53234866754,22.1628105518
-3.5317737329,22.3178625444
-3.53157129961,21.3155109681
-3.53155797252,24.0782925893
-3.53115431596,21.3551203931
-3.53113681012,19.7767851812
-3.53113365829,23.2924641439
-3.53108909106,23.522463076
-3.53100923852,21.3549473886
-3.53094229486,19.4309670536
-3.53086058598,24.1812926981
-3.53033292109,21.4532358091
-3.53019566288,23.8201597445
-3.52962677625,19.2414647466
-3.52956539106,23.0062711193
-3.52910607221,20.6621944738
-3.52892781472,16.9452052286
-3.52891210432,21.8822297553
-3.5288139672,21.0171271773
-3.52867266638,23.13097869
-3.52808168223,20.2861757806
-3.52806131337,20.5745519336
-3.52803181846,24.740512069
-3.52787247761,22.0717851914
-3.52760265104,20.690250041
-3.52755758105,19.5312878487
-3.52727061002,21.3530082038
-3.52715754925,21.0288437436
-3.52690874553,17.0457961303
-3.52639999541,22.8693247787
-3.52612121217,21.6792479509
-3.52552147094,17.4620679914
-3.52537025274,24.0613548701
-3.52534461538,18.9814410142
-3.52508718408,19.9907967007
-3.52499483418,23.7161283773
-3.52494957777,22.2325334704
-3.52466410442,17.2769454786
-3.52464209338,23.5076800373
-3.52451241558,19.616973955
-3.52446546645,20.5395450398
-3.52411616069,21.388297998
-3.52410931872,21.4000189608
-3.52353340652,21.3329056776
-3.52343872015,22.9097432492
-3.52335153291,24.4318591195
-3.52286708133,20.1876641666
-3.52247859054,15.6881451743
-3.52229831857,17.7967428918
-3.52211774164,21.1230339224
-3.52207299664,22.3842286503
-3.52171851361,19.7435833343
-3.52145282426,23.6917806292
-3.52138690305,20.7769251696
-3.52103486369,21.1582070949
-3.52103451222,18.4823444667
-3.5210064252,23.297396187
-3.52099063129,19.0846194933
-3.52093878379,20.0325896045
-3.52090626167,20.0935673964
-3.52082371647,19.0138712401
-3.52077540817,20.6243449545
-3.52055203679,21.0339253886
-3.52003648182,22.4237391813
-3.51993478919,23.6764675903
-3.51987071381,19.6365154297
-3.51985320183,18.45977262
-3.51940613853,20.8179385493
-3.51914097512,18.7473223526
-3.51896169615,18.9812728627
-3.51895098909,21.4795509984
-3.51820635045,18.8592183458
-3.51810441556,17.7081211761
-3.51807654691,22.1944410463
-3.51800167623,18.5669738741
-3.51773761752,21.8924642229
-3.51767881402,19.2547993826
-3.51744875733,21.4950324233
-3.51706872672,20.1452791274
-3.51698119918,18.6811347466
-3.51694964567,18.6412609716
-3.51660803539,17.8872855356
-3.51660700563,20.3293431748
-3.51639823942,21.2672566435
-3.51617179453,24.6177955892
-3.5160314982,20.787986454
-3.5158260821,21.9193527305
-3.51582373086,21.6956407315
-3.5156392267,18.026331029
-3.51555187328,16.0478275368
-3.5151365442,20.5024754249
-3.51500771847,18.9064496853
-3.51459984346,19.0626848449
-3.51450912642,20.757569019
-3.5139486042,21.1977645522
-3.5137133941,17.1372360898
-3.51319597744,20.1473541249
-3.5131415821,23.3606398411
-3.51302412415,25.2649678453
-3.51298561238,21.7391997226
-3.51277295953,19.2985948307
-3.51258974467,20.3255190858
-3.51243732136,21.2125005564
-3.51216778325,18.7277457968
-3.51209963339,21.1498313935
-3.51172714659,24.6752376638
-3.51155310679,21.1625065316
-3.51144335534,22.9214004749
-3.51138373305,18.2134593971
-3.51127726149,23.2528647883
-3.51126846957,15.4453214993
-3.51117514595,19.6950504723
-3.51110008295,22.2863932247
-3.5106942523,25.4822428321
-3.51059285036,18.5151283618
-3.51019535251,18.7837100346
-3.51004902383,23.110690826
-3.50994138253,21.5079144608
-3.50982445686,20.5260141124
-3.50971263951,20.0552968295
-3.50964650923,22.6748335089
-3.50963562986,21.1575702731
-3.5091266918,25.1121827639
-3.50831995513,17.3958171738
-3.50788761152,22.2498187915
-3.50771077228,22.2776845963
-3.50753394581,18.394180188
-3.5073911836,22.0891833956
-3.50724235725,18.099850032
-3.50718356437,19.2794373672
-3.5071115943,18.912751962
-3.50707778283,18.8689184031
-3.50684655462,23.1342445276
-3.50679003551,21.4604616292
-3.50622884733,22.250982783
-3.50583851315,18.4303521115
-3.50575863924,23.6869288679
-3.505750146,19.5696906191
-3.50522095046,20.0200449572
-3.50516469755,18.0597636318
-3.50492633592,22.5184400857
-3.50468015309,20.3539334819
-3.50423481365,22.7074538832
-3.50415425293,17.5694667738
-3.50409667505,22.4083519801
-3.50400957938,21.7386905047
-3.5039724525,20.8194464824
-3.50383404402,21.3668364069
-3.50349321929,21.2288133369
-3.50347229508,22.153011688
-3.50319348099,19.6025992692
-3.5030042227,17.2955251679
-3.50277878223,17.5020287522
-3.50251654082,18.3756918323
-3.50250765894,22.4757868765
-3.50242677133,21.0922170884
-3.50234424197,19.7085769556
-3.50224343564,20.4948090754
-3.50213949444,24.7297614127
-3.50210844107,18.6912139525
-3.50182958596,19.1392171888
-3.50179086802,21.0504153067
-3.50126643456,19.6174699502
-3.5012623781,20.5286505868
-3.50125118245,22.1063343815
-3.50115865397,20.6386693889
-3.50088715697,22.671724956
-3.50080172873,20.3649339899
-3.50041862672,22.257529097
-3.50038871947,17.5739482756
-3.50005807907,20.9026883258
-3.49974696539,21.0247417175
-3.4989789007,19.7512919776
-3.49851213995,16.4892831969
-3.49849910911,22.9998043072
-3.49825899612,22.5704296254
-3.49814869789,24.6732977185
-3.49811349732,20.2267809739
-3.49793376411,22.1879012494
-3.49776839329,21.2204759802
-3.49768438283,21.997215287
-3.49762484407,21.7292633144
-3.49761150411,20.9719828568
-3.49736537088,23.7115885818
-3.4972515527,22.549631278
-3.49686184879,20.4284352086
-3.496212876,22.3695975639
-3.49580522269,24.9014866964
-3.49571821682,23.8881859601
-3.49531208913,21.5386241517
-3.4949277392,18.1406150756
-3.49489210465,22.4377667964
-3.49446569611,20.8328128239
-3.49429231889,21.32941169
-3.49405204273,26.2258132478
-3.49324063532,18.0814734701
-3.49312921062,18.3330005789
-3.49307598487,18.1620909011
-3.492820377,16.4201132661
-3.49265441112,22.1172381862
-3.49260439148,19.6319555685
-3.49258243461,22.6795985153
-3.49209473922,21.746718979
-3.49204306102,21.6449449146
-3.49182746181,21.6232369538
-3.49149523646,20.0726387731
-3.49136056386,19.4210536177
-3.49134384501,22.6317614267
-3.4911477153,18.9236644202
-3.49103849439,22.825796098
-3.49103478966,19.183844081
-3.49091887996,21.8514366232
-3.49033042243,18.4001688759
-3.49029142921,20.37725805
-3.49002803785,18.4064557155
-3.4898777249,20.7780535293
-3.48980566448,20.3156743876
-3.48972413217,22.4182742132
-3.48947634579,21.1783085479
-3.48928723425,21.5809757558
-3.48882611119,16.4582190892
-3.48878865836,20.7772870076
-3.4873433964,21.4566632016
-3.48729269356,17.8133773166
-3.48718248922,21.736869722
-3.48710728994,23.1010618217
-3.48704898074,20.2550301633
-3.48699882969,20.8978327637
-3.48686434398,21.5451472701
-3.48656208336,20.7040230077
-3.48613621175,17.9381120927
-3.48608375157,19.759699147
-3.48584218507,20.5925818232
-3.48577505994,15.8666185164
-3.48553585777,19.9678251185
-3.48499576411,17.9728166938
-3.4849922707,19.6127059776
-3.48497493006,18.7756446655
-3.48444316439,18.973994629
-3.48440652878,23.5334438273
-3.48432044061,19.351055865
-3.48429510691,20.9684114164
-3.4842366054,17.4207755049
-3.48386792995,21.3679048037
-3.4835340455,16.6803074407
-3.48297206149,20.3041965512
-3.48296656015,18.8112261748
-3.4829410485,20.4049457932
-3.48289168813,22.1665616919
-3.48250206245,20.5996332127
-3.48238253415,21.3654480571
-3.48238216704,19.0309450846
-3.48229511801,19.222786656
-3.48198350939,19.4942425755
-3.48193901824,17.3151917489
-3.48180148283,20.0978428856
-3.48153566021,16.3602584462
-3.4806434585,20.9718842766
-3.48062298251,21.3103750849
-3.48009215259,24.5085770307
-3.47998511127,20.9960755665
-3.47993034128,21.7597745252
-3.47972135082,19.287422846
-3.47963133382,18.4032011218
-3.47926855614,21.0691351194
-3.47901047336,20.0031058529
-3.4788089915,18.2650994553
-3.47862208538,22.8502184336
-3.47862089571,23.6920866102
-3.47811221823,18.5896881892
-3.47800015338,23.8449127833
-3.47797386889,19.4609173133
-3.47782478076,20.8055292927
-3.47769950028,22.8341648087
-3.47751092584,22.5064326207
-3.47729211663,17.2841389779
-3.47722270592,20.0116753517
-3.47704939484,18.3711597673
-3.47648486516,21.4779954704
-3.47607520377,18.1091001612
-3.47505280286,19.7956755616
-3.47484938542,19.0738261607
-3.47451095582,19.4030948686
-3.47447452557,17.8230132366
-3.47429207227,20.1399237308
-3.47423176341,21.4658316001
-3.47420690674,21.32968095
-3.47414965898,21.9102746722
-3.47413535439,20.1668835838
-3.47394326124,21.7870022744
-3.4738564717,20.3833208106
-3.47377141382,23.7453039824
-3.47375462454,22.9076064137
-3.47373703677,24.1265082931
-3.47371989054,18.5296106998
-3.47362215399,17.2116668167
-3.47319375737,21.2835734109
-3.47284467144,22.7790890327
-3.47225319353,19.828366733
-3.47222290642,17.2090132802
-3.47207477305,20.5257188338
-3.47185027021,19.2703945806
-3.47162341654,22.9341356711
-3.47156921355,19.103159205
-3.47136251146,21.2097660291
-3.47099706627,20.7996273945
-3.47098257387,19.338148173
-3.47097939315,20.004245638
-3.47054124571,24.4461522523
-3.47001902962,17.338313216
-3.46995695394,21.1526845855
-3.46983919989,17.5644769118
-3.46972670734,18.4396403072
-3.46954316883,20.6219134054
-3.46954097745,20.2530767364
-3.46937105872,18.7808894379
-3.4692188353,17.7180845604
-3.46919112586,21.2689785753
-3.46897684265,22.2979862168
-3.46892012661,19.1082433056
-3.46888448696,22.8360138632
-3.4686835539,20.7183461474
-3.46855848802,20.1712142516
-3.46851116076,18.5294692295
-3.46845521258,23.8773111272
-3.46831494103,18.2963442271
-3.46811978541,15.7554107022
-3.46802124552,17.8722574157
-3.46769505547,21.4865448774
-3.46765829147,18.7938750836
-3.46756730079,19.0995151133
-3.46747970208,22.3557361128
-3.4674231135,20.4336259356
-3.46740312558,20.4424893893
-3.46733001081,18.4163549462
-3.46732963413,25.3302428685
-3.46726704209,20.5758761583
-3.46695738169,20.2707344167
-3.466543578,22.5661269736
-3.46653294491,19.0481218189
-3.46652765516,18.0645875335
-3.46644388167,23.0657855294
-3.46636859965,23.6478876855
-3.46629014678,20.3935773108
-3.46588381909,18.8140045746
-3.46573049182,20.3062918198
-3.46562658091,19.8930515916
-3.46559186409,18.7341574929
-3.46552357242,21.160853193
-3.46539238785,22.9477867448
-3.46531993834,23.2811240711
-3.46509474202,20.5471691122
-3.46505172998,22.1220144138
-3.46458750937,23.3679779257
-3.46457045209,19.6372918953
-3.46452811444,25.1203972844
-3.46452083429,19.2946012215
-3.46445432856,18.2256128781
-3.46442786383,17.5421790362
-3.46439645626,21.7940386787
-3.46411159641,21.1829066665
-3.46410256061,18.1713069295
-3.4639938839,18.7255209894
-3.46380042733,23.9537483711
-3.46377334393,22.9870809582
-3.46344232047,17.5931201239
-3.46328599509,19.7663777848
-3.46292668734,17.1850517488
-3.46291790973,16.5777816433
-3.46286672722,19.6093558381
-3.46286017772,22.7451687346
-3.4628424204,20.2653455871
-3.46283879514,23.1053533395
-3.46264721787,18.8384047447
-3.46262239898,21.7540971726
-3.4625763479,18.5836308659
-3.46257435528,18.0570195406
-3.46243959634,21.0769707698
-3.4619768932,20.2598281459
-3.46167684522,17.7494073979
-3.46136457125,16.9781549767
-3.46125215453,21.7490019308
-3.46043589106,20.0209050606
-3.4604260954,21.3429226443
-3.46025550824,18.4826326262
-3.45971450385,20.6691772728
-3.45969123074,19.8358983864
-3.45899496376,19.4749010613
-3.45849907878,18.64645308
-3.45826690893,21.1686560838
-3.45822036643,21.6504147283
-3.45815860048,22.0999858489
-3.45780099475,21.6557909494
-3.45765250969,23.1662734044
-3.457391491,20.8328222518
-3.45727700619,20.6464307568
-3.45696885814,20.6351883119
-3.45655957943,20.9497736016
-3.45636339715,20.7815868494
-3.45612749051,18.7049652208
-3.45582476183,23.5329496453
-3.45567023274,21.1195538582
-3.45566360062,25.0263249414
-3.45554475428,18.0013032455
-3.45532870165,17.1996339991
-3.4552882316,20.4030395752
-3.45481015519,20.7368680377
-3.45465514269,17.9738423292
-3.45432159589,19.6442756884
-3.45375552566,19.7315086692
-3.45332765635,21.5485939717
-3.45324044608,19.8488043688
-3.45304400002,21.162558594
-3.45299588459,20.938476399
-3.45275306952,23.3016858971
-3.45266647101,18.8601604417
-3.45238935545,19.6789634118
-3.45219792997,20.3949676403
-3.4521636356,21.4018683042
-3.45210488996,23.2551686894
-3.45197888674,20.792323212
-3.45181909437,21.9451188839
-3.45162126861,18.7680469259
-3.45089654781,16.3845901226
-3.45087248265,16.7865891366
-3.45006070943,22.3343861033
-3.45005197426,22.3163103374
-3.44994899413,20.6296426951
-3.44989281235,24.0708527482
-3.44975212734,23.3670176089
-3.44914902435,20.5184032496
-3.44878146148,17.6220105309
-3.44875857238,17.8904257005
-3.44865790317,20.9538840519
-3.44844695976,20.8395979456
-3.44841798297,21.8411795854
-3.44833862875,15.8290648435
-3.44826573988,16.1205330135
-3.44811977644,19.7646721218
-3.44801508763,21.9105450606
-3.44781116787,23.1948995962
-3.44742916059,23.3540084964
-3.44739847536,21.4377873346
-3.44692257539,18.5479129381
-3.44611748199,19.7503376375
-3.44592706532,15.9290303558
-3.4456842331,20.6411357194
-3.44560268008,20.3985122425
-3.44554802988,19.3362378211
-3.4454950164,19.7852875075
-3.44490338407,20.1513489786
-3.44478543659,20.7442188149
-3.44457288269,21.6061929902
-3.44434438017,19.408996008
-3.44425160839,22.5737615327
-3.44396658142,22.539158926
-3.44381932668,18.2767326704
-3.44375116555,23.9268093488
-3.44370564927,18.2100489166
-3.44365828846,19.068826282
-3.44364991724,17.1261653554
-3.44346485659,23.2334751248
-3.44334578519,19.9598007895
-3.44312762008,19.7994233892
-3.44306311549,19.8687808328
-3.44293530587,20.5920197121
-3.44222915788,21.9929945323
-3.44199144007,21.7382803504
-3.4418695635,18.8177480092
-3.44183992201,20.4542622821
-3.44181259152,23.2703976283
-3.44076387961,18.2900794929
-3.44032141218,19.270526702
-3.44032003321,19.268216349
-3.43990513881,21.6126473145
-3.43968188861,22.613944769
-3.4394240188,20.8794150171
-3.43877053866,18.3906807368
-3.43867937975,21.7269017497
-3.4386254927,24.7080766351
-3.43859850518,18.6086390333
-3.43859444315,17.9120283541
-3.43821656323,19.2434086122
-3.43804980681,21.2990716241
-3.43690061659,23.1948931643
-3.4367989385,19.7502890184
-3.43645846804,23.6847296748
-3.43638696655,20.789139131
-3.43625902648,23.2472237202
-3.43615017767,18.9787536432
-3.43599015652,19.1153342384
-3.43581966047,16.5695754526
-3.43579490853,19.7442936661
-3.43578041451,22.0557023989
-3.43532072638,20.4149477789
-3.43522169456,20.9947819862
-3.43504700284,18.0751978363
-3.43496515505,18.6241888796
-3.4344002074,21.3603156692
-3.43438945321,19.2238210202
-3.43434823261,16.2660666094
-3.43423554825,18.580043475
-3.43419382653,20.0748357644
-3.43396833953,17.5601465897
-3.43390333088,20.0624971827
-3.43380519442,18.9981275806
-3.43379541481,22.4664930467
-3.43338861499,22.467541046
-3.43312529077,22.0774042258
-3.43299753196,18.6445855141
-3.43245833659,17.4826810113
-3.43226113703,20.7289798635
-3.43214680511,21.8270861703
-3.43202782855,18.9296020735
-3.43167802992,21.6303632623
-3.43144952403,23.4156856342
-3.43143438536,20.8212723937
-3.43115292177,23.7884345787
-3.43073783754,17.1410624985
-3.43064488912,19.1630099419
-3.43059308759,21.973579036
-3.43052153617,21.2220236003
-3.43040241437,18.6995826129
-3.43038726014,24.3547871208
-3.43032157491,17.8166166958
-3.43023268979,24.2641217774
-3.43007915486,21.2968030615
-3.43003206978,19.0500366442
-3.4299719338,18.2138759654
-3.42956022704,20.0780827194
-3.42891251541,20.8448147698
-3.42850543004,19.8625450875
